46,Oslo,59.9133301,10.7389701,0
47,Prague,50.0874654,14.4212535,0
48,Rio-de-Janeiro,-22.9110137,-43.2093727,0
49,Toronto,43.6534817,-79.3839347,0
50,Vancouver,49.2608724,-123.113952,0
51,Vienna,48.2083537,16.3725042,0
52,Santa-Clara-California,37.2333253,-121.6846349,0
53,Boardman-Oregon,45.839855,-119.7005834,0
54,Dublin-Ohio,40.0992294,-83.1140771,0
55,Ashburn-North-Virginia,39.0478224,-77.43894059715123,0
56,Sydney,-33.8698439,151.2082848,0
57,Singapore,1.357107,103.8194992,0
58,Jakarta,-6.1753942,106.827183,0
59,Hong-Kong,22.2793278,114.1628131,0
60,Tokyo,35.6812665,139.757653,0
61,Osaka,34.661629000000005,135.49992679245517,0
62,Seoul,37.5666791,126.9782914,0
63,Beijing,39.906217,116.3912757,0
64,Ningxia,37.0000001,105.9999999,0
65,Hyderabad,17.38878595,78.46106473453146,0
66,Mumbai,19.0785451,72.878176,0
67,Cape-Town,-33.928992,18.417396,0
68,Bahrain,26.1551249,50.5344606,0
69,Dubai,25.074282349999997,55.18853865430702,0
70,Stockholm,59.3251172,18.0710935,0
71,Ireland,52.865196,-7.9794599,0
72,London,51.5073219,-0.1276474,0
73,Frankfurt,50.1106444,8.6820917,0
74,Paris,48.8588897,2.3200410217200766,0
75,Milan,45.4641943,9.1896346,0
76,Zurich,47.3744489,8.5410422,0
77,Aragón,41.3787291,-0.7639373,0
78,São-Paulo,-23.5506507,-46.6333824,0
79,Montreal,45.5031824,-73.5698065,0
80,Melbourne,-37.8142176,144.9631608,0
81,Bangalore,12.9767936,77.590082,0
82,Shanghai,31.2322758,121.4692071,0
83,Shenzhen,22.5445741,114.0545429,0
84,Kuala-Lumpur,3.1516964,101.6942371,0
85,New-Delhi,28.6138954,77.2090057,0
86,Zhongwei,37.4999947,105.1928783,0
87,Fujairah,25.1244604,56.3355085,0
88,Manama,26.2235041,50.5822436,0
89,Tel-Aviv,32.0852997,34.7818064,0
90,Bucharest,44.4361414,26.1027202,0
91,Budapest,47.4979937,19.0403594,0
92,Dublin,53.3498006,-6.2602964,0
93,Dusseldorf,51.2254018,6.7763137,0
94,Madrid,40.4167047,-3.7035825,0
95,Manchester,53.4794892,-2.2451148,0
96,Marseille,43.2961743,5.3699525,0
97,Palermo,38.1112268,13.3524434,0
98,Rome,41.8933203,12.4829321,0
99,Sofia,42.6977028,23.3217359,0
100,Zagreb,45.84264135,15.962231476593626,0
101,Bogota,4.6534649,-74.0836453,0
102,Ashburn,39.030019100000004,-77.46964646557657,0
103,Atlanta-GA,33.7489924,-84.3902644,0
104,Dallas/Fort-Worth,32.89651945,-97.0465220537124,0
105,Hillsboro,45.5228939,-122.989827,0
106,Jacksonville,30.3321838,-81.655651,0
107,New-York,40.7127281,-74.0060152,0
108,Palo-Alto,37.4443293,-122.1598465,0
109,San-Jose,37.3361663,-121.890591,0
110,AUS.2.1_1,-35.48880649767985,149.0024863382205,0
111,AUS.4.1_1,-35.15247357140422,150.6905223913976,0
112,AUS.5.1_1,-36.026603148059074,146.97041673064354,0
113,AUS.5.2_1,-30.546109542053753,151.95755832596535,0
114,AUS.5.3_1,-33.88569193518778,151.1306937024832,0
115,AUS.5.4_1,-33.85495100810504,151.04574844360928,0
116,AUS.5.5_1,-28.85290722697186,153.48618001315705,0
117,AUS.5.6_1,-33.950342293366354,143.61167822565685,0
118,AUS.5.7_1,-33.92342822442198,151.0130708231389,0
119,AUS.5.8_1,-33.43007957992528,149.5255534505778,0
120,AUS.5.9_1,-36.82595554514724,149.71756854521544,0
121,AUS.5.10_1,-30.40380188468445,152.72858109780083,0
122,AUS.5.11_1,-35.734297105605854,145.71119256073615,0
123,AUS.5.12_1,-33.74133420652045,150.86430900572788,0
124,AUS.5.13_1,-33.89435413349114,146.96121847939293,0
125,AUS.5.14_1,-33.59434280538509,149.14204205321406,0
126,AUS.5.15_1,-33.69754480203546,150.41114171533476,0
127,AUS.5.16_1,-31.538109711533387,146.86685187876364,0
128,AUS.5.17_1,-36.88354811061739,149.04037648181918,0
129,AUS.5.18_1,-34.293647970668935,148.85130755884606,0
130,AUS.5.19_1,-33.9423154975335,151.20159578341793,0
131,AUS.5.20_1,-29.910609411374978,145.3567056196955,0
132,AUS.5.21_1,-29.791573866318057,146.96084039203993,0
133,AUS.5.22_1,-31.944184480275425,141.47916770848195,0
134,AUS.5.23_1,-33.8836871048106,151.1031476778772,0
135,AUS.5.24_1,-28.604182527978363,153.48246128257375,0
136,AUS.5.25_1,-33.15298097781889,148.75412751471242,0
137,AUS.5.26_1,-34.00875704831838,150.72393138832362,0
138,AUS.5.27_1,-34.08339214583373,150.84579761512296,0
139,AUS.5.28_1,-33.8534970072236,151.1147551260852,0
140,AUS.5.29_1,-33.923589661115926,151.09290045939287,0
141,AUS.5.30_1,-33.60903197884815,145.4964429000692,0
142,AUS.5.31_1,-31.850797321833326,143.58982255316903,0
143,AUS.5.32_1,-32.925123074875806,151.22484723481406,0
144,AUS.5.33_1,-29.68174212053299,152.75114928010183,0
145,AUS.5.34_1,-31.868099314677536,145.48302937422187,0
146,AUS.5.35_1,-30.18905304135721,153.03982114048253,0
147,AUS.5.36_1,-35.16661690053662,144.94100259721154,0
148,AUS.5.37_1,-34.632534261793026,147.10483537873412,0
149,AUS.5.38_1,-36.06953286688664,149.22465472977476,0
150,AUS.5.39_1,-30.87051745128937,148.29160676690998,0
151,AUS.5.40_1,-34.5898769306368,148.01402895021795,0
152,AUS.5.41_1,-35.827657115626565,146.26286317645884,0
153,AUS.5.42_1,-33.796420461136414,148.71788638118326,0
154,AUS.5.43_1,-35.52908917499179,144.97317946317884,0
155,AUS.5.44_1,-32.22520559057592,148.66416472493663,0
156,AUS.5.45_1,-32.34948323021553,151.6082828721209,0
157,AUS.5.46_1,-35.94515680697006,149.94704925767772,0
158,AUS.5.47_1,-33.86563575590186,150.89540729828542,0
159,AUS.5.48_1,-33.421824124999254,147.86674013420972,0
160,AUS.5.49_1,-31.619025570714495,148.6906882132624,0
161,AUS.5.50_1,-29.64501366012068,151.90305160498886,0
162,AUS.5.51_1,-31.905809474622263,151.79518199454853,0
163,AUS.5.52_1,-33.37414913383503,151.21986849443897,0
164,AUS.5.53_1,-34.876039488009376,149.81349094564993,0
165,AUS.5.54_1,-32.35601801978614,152.1535733988823,0
166,AUS.5.55_1,-35.7502952567622,147.17181430226964,0
167,AUS.5.56_1,-31.792070462278787,152.28121501498416,0
168,AUS.5.57_1,-34.30040893052002,146.0034745452888,0
169,AUS.5.58_1,-35.0152636658382,148.14354664988005,0
170,AUS.5.59_1,-31.046560231388874,150.1888653102678,0
171,AUS.5.60_1,-30.133357571756203,151.704831890711,0
172,AUS.5.61_1,-29.593293568642622,150.5168142522394,0
173,AUS.5.62_1,-34.61282443231093,148.40632361138637,0
174,AUS.5.63_1,-33.334827780176326,150.77319826712164,0
175,AUS.5.64_1,-34.315837896554015,144.68374126765653,0
176,AUS.5.65_1,-33.82836263398751,150.9574710238318,0
177,AUS.5.66_1,-33.586829329462404,151.08914253358145,0
178,AUS.5.67_1,-33.83335224207958,151.14513080144792,0
179,AUS.5.68_1,-33.96450815995504,151.07147040839652,0
180,AUS.5.69_1,-29.359978765150746,151.06771188733873,0
181,AUS.5.70_1,-35.21885931696596,145.78803503680558,0
182,AUS.5.71_1,-34.81720592284976,147.66888026648422,0
183,AUS.5.72_1,-30.95154666252005,152.64473356211863,0
184,AUS.5.73_1,-34.67891240472739,150.75621447086868,0
185,AUS.5.74_1,-33.980566110730706,151.10802808346352,0
186,AUS.5.75_1,-33.73460654643634,151.15091057491625,0
187,AUS.5.76_1,-28.61780521590567,152.77556708214385,0
188,AUS.5.77_1,-32.9200111773809,146.98994492789208,0
189,AUS.5.78_1,-33.038799554052616,151.5301153253281,0
190,AUS.5.79_1,-33.81999377962826,151.1668961599135,0
191,AUS.5.80_1,-34.53235048417694,146.30211470475234,0
192,AUS.5.81_1,-33.87048373448306,151.1678703106951,0
193,AUS.5.82_1,-28.75619741931806,153.27065061353747,0
194,AUS.5.83_1,-33.2776981833005,150.1789842114073,0
195,AUS.5.84_1,-33.93596391438251,150.8253882967879,0
196,AUS.5.85_1,-31.55062061263012,150.43842392523217,0
197,AUS.5.86_1,-35.331277649651796,146.7754269249067,0
198,AUS.5.87_1,-32.710810943359085,151.5497568552106,0
199,AUS.5.88_1,-33.80024431234778,151.26998232141446,0
200,AUS.5.89_1,-33.90788177803463,151.15888161465867,0
201,AUS.5.90_1,-32.593780170975805,149.74248351655459,0
202,AUS.5.91_1,-29.252877656133023,149.6289302426119,0
203,AUS.5.92_1,-33.82908118234214,151.24463461788864,0
204,AUS.5.93_1,-35.73234731614064,144.74202192595797,0
205,AUS.5.94_1,-34.68924875906174,145.67253110572514,0
206,AUS.5.95_1,-32.43990066656487,150.63028840092002,0
207,AUS.5.96_1,-30.687556390096443,152.76893894375127,0
208,AUS.5.97_1,-30.35647794909413,149.5649107926817,0
209,AUS.5.98_1,-34.61126256382546,146.57968986809354,0
210,AUS.5.99_1,-32.22613067840203,148.0655750484942,0
211,AUS.5.100_1,-32.87589956007932,151.70478103370417,0
212,AUS.5.101_1,-33.83294060040172,151.21189315407065,0
213,AUS.5.102_1,-33.88312013342593,149.81129949418863,0
214,AUS.5.103_1,-33.32465564552553,149.12038655409808,0
215,AUS.5.104_1,-35.42322105415431,149.64072002755623,0
216,AUS.5.105_1,-32.88092989106633,147.96152906490028,0
217,AUS.5.106_1,-33.80981305738732,151.01541085503897,0
218,AUS.5.107_1,-33.76538245545535,150.71805200466406,0
219,AUS.5.108_1,-33.639819299746044,151.27928697889925,0
220,AUS.5.109_1,-31.409811525397256,152.53124414935542,0
221,AUS.5.110_1,-32.721790746712124,151.84472408981105,0
222,AUS.5.111_1,-35.40927357464437,149.2220154611326,0
223,AUS.5.112_1,-33.9432392575458,151.24020530079514,0
224,AUS.5.113_1,-29.059631277517884,153.04628509997966,0
225,AUS.5.114_1,-33.95486423491187,151.13987265801893,0
226,AUS.5.115_1,-33.79913863429382,151.11056238186316,0
227,AUS.5.116_1,-34.582749038464584,150.7738011731511,0
228,AUS.5.117_1,-35.09440544386175,150.3732848395489,0
229,AUS.5.118_1,-32.66038260045775,150.96458076718335,0
230,AUS.5.119_1,-36.35579341507811,148.67766119942905,0
231,AUS.5.120_1,-33.880380246479994,151.07658574637097,0
232,AUS.5.121_1,-34.07279600345199,151.05150519860916,0
233,AUS.5.122_1,-33.889377046132104,151.2027402514293,0
234,AUS.5.123_1,-30.892495995677184,150.90703908517997,0
235,AUS.5.124_1,-34.387939514505824,147.48365620197248,0
236,AUS.5.125_1,-28.943860770090797,152.08643874117033,0
237,AUS.5.126_1,-33.59498887453361,150.96425152441938,0
238,AUS.5.127_1,-36.02993431278484,148.1398412788214,0
239,AUS.5.128_1,-35.44698862984689,148.35524174172355,0
240,AUS.5.129_1,-28.36000903830783,153.35622021018364,0
241,AUS.5.130_1,-30.654429988320697,142.21579112485873,0
242,AUS.5.131_1,-31.969228016072503,150.7265914456461,0
243,AUS.5.132_1,-34.417730281373665,149.45567818347394,0
244,AUS.5.133_1,-30.507673903954654,151.31232118769825,0
245,AUS.5.134_1,-35.26600895054476,146.27728458475917,0
246,AUS.5.135_1,-35.196661610227665,147.36646892213284,0
247,AUS.5.136_1,-35.08743208732591,143.9030134164879,0
248,AUS.5.137_1,-31.16390986894029,151.784525996011,0
249,AUS.5.138_1,-29.816658797367527,148.19445570032232,0
250,AUS.5.139_1,-31.325645158088818,147.67983889856015,0
251,AUS.5.140_1,-33.71015479495294,151.22976112608754,0
252,AUS.5.141_1,-31.46272752723007,149.40538394161047,0
253,AUS.5.142_1,-33.8899822161481,151.26672912137212,0
254,AUS.5.143_1,-33.872332697725035,148.01197486497682,0
255,AUS.5.144_1,-32.59021471726078,149.0124235818815,0
256,AUS.5.145_1,-33.570194667746264,142.24284344103017,0
257,AUS.5.146_1,-33.801096039469684,151.19636944152276,0
258,AUS.5.147_1,-34.476964005130114,150.35626782361533,0
259,AUS.5.148_1,-34.10196159441014,150.44371232751107,0
260,AUS.5.149_1,-34.36885596609572,150.83707315018665,0
261,AUS.5.150_1,-33.87167305709332,151.25739357377623,0
262,AUS.5.151_1,-33.226784094429995,151.3754328751207,0
263,AUS.5.152_1,-34.95416731180179,148.88482880612423,0
264,AUS.5.153_1,-34.22595245884307,148.23106475299238,0
265,AUS.6.1_1,-23.7350183704188,133.8547532569135,0
266,AUS.6.2_1,-19.443803925639955,135.08542093775856,0
267,AUS.6.3_1,-12.538182797107376,130.6831832442772,0
268,AUS.6.4_1,-21.48983220894864,132.4152907238879,0
269,AUS.6.5_1,-13.030394399373737,131.06893548035472,0
270,AUS.6.6_1,-12.3985126353131,130.88702388087844,0
271,AUS.6.7_1,-12.93349478129729,135.7448639475557,0
272,AUS.6.8_1,-14.690173031468749,132.19508240412276,0
273,AUS.6.9_1,-12.537618685434841,131.12179592073272,0
274,AUS.6.10_1,-24.63732473437948,133.16164053768298,0
275,AUS.6.11_1,-12.50251991787989,130.97917722133516,0
276,AUS.6.12_1,-15.435603515007903,134.6525933001932,0
277,AUS.6.14_1,-13.11992608225417,131.18557188138044,0
278,AUS.6.15_1,-16.08124522625579,130.6088399308416,0
279,AUS.6.16_1,-12.441231695667346,130.74969476078275,0
280,AUS.6.17_1,-12.507815552890296,133.2587315272527,0
281,AUS.7.1_1,-13.605709243861819,141.8278630612218,0
282,AUS.7.2_1,-28.315879924348515,148.11582635124665,0
283,AUS.7.3_1,-24.935150689064834,149.93876531882665,0
284,AUS.7.4_1,-23.115406132710017,145.69357333917606,0
285,AUS.7.5_1,-25.130839846163077,142.26790658219073,0
286,AUS.7.6_1,-24.789425913885065,145.79137661919464,0
287,AUS.7.7_1,-22.48158737666312,139.24565125256424,0
288,AUS.7.8_1,-27.437815018127246,153.03858716923241,0
289,AUS.7.9_1,-28.02079382476329,142.59361701392845,0
290,AUS.7.10_1,-24.967902108117833,152.03564154241604,0
291,AUS.7.11_1,-19.823610545357667,147.24310583252958,0
292,AUS.7.12_1,-18.043251076689863,138.94838139373357,0
293,AUS.7.13_1,-16.607856669522587,145.5056037252597,0
294,AUS.7.14_1,-17.444879635476816,141.36451890562594,0
295,AUS.7.15_1,-17.959401943687666,145.92581102518363,0
296,AUS.7.16_1,-24.03146988952338,148.41590673302136,0
297,AUS.7.17_1,-20.14862758768523,145.78822497295718,0
298,AUS.7.18_1,-26.28880977045403,151.9359943237871,0
299,AUS.7.19_1,-20.81803835720101,140.2649695390841,0
300,AUS.7.20_1,-14.235805486927461,143.25914429093436,0
301,AUS.7.21_1,-18.554345487770178,142.21714938157382,0
302,AUS.7.22_1,-24.630901270571066,139.73257009602975,0
303,AUS.7.23_1,-17.594234970271586,138.78154113451876,0
304,AUS.7.24_1,-18.504954845074156,143.66062281140384,0
305,AUS.7.25_1,-20.974117107932692,144.32175244830546,0
306,AUS.7.26_1,-25.527967675272663,152.67681488059907,0
307,AUS.7.27_1,-24.176791876409332,151.30702268106157,0
308,AUS.7.28_1,-27.98071981139896,153.31834981258825,0
309,AUS.7.29_1,-28.37355921333709,150.33955972433225,0
310,AUS.7.30_1,-26.14703226611241,152.46357187848244,0
311,AUS.7.31_1,-18.66210548140187,146.04710851714864,0
312,AUS.7.32_1,-15.167084154144865,145.19177699038883,0
313,AUS.7.33_1,-27.665094296735177,152.66549445344833,0
314,AUS.7.34_1,-22.23814519610985,147.89164456461785,0
315,AUS.7.35_1,-15.32203931374962,141.81069311419265,0
316,AUS.7.36_1,-13.005308664270485,143.2405695494486,0
317,AUS.7.37_1,-27.642731972862688,152.2405267537645,0
318,AUS.7.38_1,-27.76240732895329,153.04023151761982,0
319,AUS.7.39_1,-23.718060562460273,143.95926041660198,0
320,AUS.7.40_1,-21.13923808715049,148.80364194854968,0
321,AUS.7.41_1,-12.143712981728532,141.91976339374406,0
322,AUS.7.42_1,-26.544285850749336,148.28736327331748,0
323,AUS.7.43_1,-20.5339228477474,141.5869511668145,0
324,AUS.7.44_1,-27.118291632157852,152.88242052846962,0
325,AUS.7.46_1,-19.967843325496222,138.7829296947156,0
326,AUS.7.47_1,-26.189694296799143,146.4894085575852,0
327,AUS.7.48_1,-12.517976868647466,142.1137409184112,0
328,AUS.7.49_1,-25.35526532392205,151.2040284764975,0
329,AUS.7.50_1,-11.004956676855048,142.31295474455283,0
330,AUS.7.52_1,-28.073036902979,145.77086550378667,0
331,AUS.7.53_1,-14.718682834208199,141.80709110702995,0
332,AUS.7.54_1,-26.348659846631328,143.89322964808795,0
333,AUS.7.55_1,-27.56850742836039,153.36083958154174,0
334,AUS.7.56_1,-20.54063511512301,142.90106353682177,0
335,AUS.7.57_1,-23.027863034910833,150.2021242867376,0
336,AUS.7.58_1,-28.061976526285637,152.79651232620208,0
337,AUS.7.59_1,-27.008973724593115,152.42522688719137,0
338,AUS.7.60_1,-26.40523332873707,151.6469291366701,0
339,AUS.7.61_1,-28.405601500077257,151.88568053387448,0
340,AUS.7.62_1,-26.592739765968,152.9112942372448,0
341,AUS.7.63_1,-17.150289036479634,144.19576051591517,0
342,AUS.7.64_1,-27.582025298701154,151.53389222750988,0
343,AUS.7.66_1,-10.41400798317616,142.39643986476077,0
344,AUS.7.67_1,-19.391032650129727,146.71166788996587,0
345,AUS.7.68_1,-12.640443317480658,141.8789040813479,0
346,AUS.7.69_1,-26.84155894858147,150.34731591228132,0
347,AUS.7.70_1,-20.700987002573918,147.7247546737354,0
348,AUS.7.71_1,-22.539081834817058,142.42453981325644,0
349,AUS.7.72_1,-23.94447859727171,149.5251866529752,0
350,AUS.7.73_1,-15.970261897032772,145.31253232489246,0
351,AUS.7.74_1,-16.994538112349375,145.89716148289364,0
352,AUS.8.1_1,-34.92198367543541,138.59891308133598,0
353,AUS.8.2_1,-34.89282211946154,138.83623046545605,0
354,AUS.8.3_1,-35.351963933016485,138.87837379231155,0
355,AUS.8.4_1,-27.077329564080475,131.2053283015713,0
356,AUS.8.5_1,-34.62106466184946,139.00168083951905,0
357,AUS.8.6_1,-33.79896704779851,137.9563363386838,0
358,AUS.8.7_1,-34.26029705670885,140.49052386015288,0
359,AUS.8.8_1,-34.939977088265394,138.65986800845553,0
360,AUS.8.9_1,-34.883725858403224,138.682233592495,0
361,AUS.8.10_1,-32.10210670877462,133.87244117124044,0
362,AUS.8.11_1,-34.89036584495499,138.5236113811345,0
363,AUS.8.12_1,-34.00396985377317,138.73596928786742,0
364,AUS.8.13_1,-33.67059110728748,136.25069531129284,0
365,AUS.8.14_1,-29.015859508866452,134.75235440979975,0
366,AUS.8.15_1,-33.98339295583213,137.72895849816453,0
367,AUS.8.16_1,-33.56135027700209,135.3451542056726,0
368,AUS.8.17_1,-32.07137906942924,138.30649828678497,0
369,AUS.8.18_1,-33.52450772391025,136.90475838621373,0
370,AUS.8.19_1,-34.6221646281085,138.7298686715948,0
371,AUS.8.20_1,-33.64593875830117,139.0741116222426,0
372,AUS.8.21_1,-37.84610339190123,140.72477032963306,0
373,AUS.8.22_1,-35.00114555299748,138.52130960147826,0
374,AUS.8.24_1,-34.95050464523839,140.0200951815548,0
375,AUS.8.25_1,-33.092990266786245,136.26571508533152,0
376,AUS.8.26_1,-36.64351638539423,140.0255102175851,0
377,AUS.8.27_1,-34.41110407578034,138.8464970258318,0
378,AUS.8.28_1,-34.41243970291557,135.59707729532164,0
379,AUS.8.29_1,-34.49325422776044,140.34377791016016,0
380,AUS.8.30_1,-34.480609628050814,138.45467230753007,0
381,AUS.8.31_1,-29.328877157267286,130.9389225921173,0
382,AUS.8.32_1,-35.032482678803504,138.53969660250863,0
383,AUS.8.33_1,-34.45024853153726,139.4613861024019,0
384,AUS.8.34_1,-35.00387526152515,138.6217505865502,0
385,AUS.8.35_1,-35.085808380528356,138.87500290385785,0
386,AUS.8.36_1,-37.825345246086876,140.78168101749588,0
387,AUS.8.37_1,-32.75828405686867,138.20511329054966,0
388,AUS.8.38_1,-35.159317401537656,139.3017846886669,0
389,AUS.8.39_1,-36.977255296228705,140.54735420754878,0
390,AUS.8.40_1,-33.286409522198845,138.5114193180337,0
391,AUS.8.41_1,-34.90757300229379,138.63644919775516,0
392,AUS.8.42_1,-35.178688019205474,138.56885275680128,0
393,AUS.8.43_1,-32.520770113218894,138.63935383401153,0
394,AUS.8.44_1,-32.86411502234651,139.05962775152912,0
395,AUS.8.45_1,-34.68885959354289,138.66314652299005,0
396,AUS.8.46_1,-34.84071186941821,138.56150466488938,0
397,AUS.8.47_1,-32.59175701977716,137.75074827084518,0
398,AUS.8.48_1,-34.72922177118928,135.8511289553335,0
399,AUS.8.49_1,-33.37684227750559,138.10593231442596,0
400,AUS.8.50_1,-34.88399565671742,138.597935866597,0
401,AUS.8.51_1,-34.182353988413745,140.81402166533297,0
402,AUS.8.52_1,-37.18769410751859,139.9794678908842,0
403,AUS.8.53_1,-30.55468788822259,136.88114641101174,0
404,AUS.8.54_1,-34.77277533941902,138.61211566293625,0
405,AUS.8.55_1,-35.39392098361247,140.5743510185998,0
406,AUS.8.56_1,-32.70825012297633,134.56614660552393,0
407,AUS.8.57_1,-36.22791972659294,140.58444083992697,0
408,AUS.8.58_1,-34.805161057464105,138.71804119659586,0
409,AUS.8.59_1,-35.71382738782016,139.76140976382263,0
410,AUS.8.60_1,-34.17933587218494,136.01969959065025,0
411,AUS.8.61_1,-29.595545528075075,136.74571495512131,0
412,AUS.8.62_1,-34.95479734415,138.6040327689325,0
413,AUS.8.63_1,-35.512789831185565,138.54616067528318,0
414,AUS.8.64_1,-33.9914453845945,138.35650480134524,0
415,AUS.8.65_1,-34.89278566301459,138.61710912758826,0
416,AUS.8.66_1,-37.47040634554549,140.5188756589711,0
417,AUS.8.67_1,-34.94140628322992,138.5438619463806,0
418,AUS.8.68_1,-33.03967328374186,137.49163083138458,0
419,AUS.8.69_1,-33.023995736734605,135.33636306435744,0
420,AUS.8.70_1,-35.518591762999726,138.33709375606577,0
421,AUS.8.71_1,-34.68371215349979,137.55994049738015,0
422,AUS.9.1_1,-41.42517428352618,148.04982522490414,0
423,AUS.9.2_1,-42.71933999982836,147.26086373969525,0
424,AUS.9.3_1,-41.21605710301968,145.80619415771434,0
425,AUS.9.4_1,-41.281247901924516,146.04002300661674,0
426,AUS.9.5_1,-42.21234505596349,146.6460587544558,0
427,AUS.9.6_1,-41.07894926175893,145.0146570218651,0
428,AUS.9.7_1,-42.837026311391526,147.4341348378646,0
429,AUS.9.8_1,-42.81296987830772,146.4213551635212,0
430,AUS.9.9_1,-41.20869654393353,146.31190117891688,0
431,AUS.9.10_1,-41.07190913439458,147.70839376710657,0
432,AUS.9.12_1,-41.10217980152705,147.0260170895463,0
433,AUS.9.13_1,-42.26924079346598,147.96534028349842,0
434,AUS.9.14_1,-42.83933297117327,147.21976102279044,0
435,AUS.9.15_1,-42.89783864961387,147.28760877870653,0
436,AUS.9.16_1,-43.251459986615565,146.5971069162417,0
437,AUS.9.17_1,-41.453940227871165,146.1835711211567,0
438,AUS.9.19_1,-43.189198582914514,147.26233462353298,0
439,AUS.9.20_1,-41.24398259307882,146.5600190529249,0
440,AUS.9.21_1,-41.36063264644752,147.30581462680811,0
441,AUS.9.23_1,-41.62659829434662,146.48483973956823,0
442,AUS.9.24_1,-41.84011977479432,147.4602406217494,0
443,AUS.9.25_1,-42.778656714728996,147.69612855573715,0
444,AUS.9.26_1,-42.43454700897741,147.40056172749902,0
445,AUS.9.27_1,-43.05466369769137,147.83464463998948,0
446,AUS.9.28_1,-41.38284024264958,145.49575004755903,0
447,AUS.9.29_1,-42.29782570361684,145.63710850798654,0
448,AUS.9.30_1,-41.28164244934513,146.86439937012676,0
449,AUS.10.1_1,-36.853573017977816,146.9741743479224,0
450,AUS.10.2_1,-37.472718406164226,142.8431711529103,0
451,AUS.10.3_1,-37.492852852387564,143.78147029228947,0
452,AUS.10.4_1,-37.730440606866594,145.08514053481244,0
453,AUS.10.5_1,-38.50712571423329,145.5578218204422,0
454,AUS.10.6_1,-37.983885779659765,146.1312671116024,0
455,AUS.10.7_1,-37.94183842527065,145.01815425849483,0
456,AUS.10.8_1,-36.587003381161374,146.02376195090523,0
457,AUS.10.9_1,-37.81928651056675,145.06308769155592,0
458,AUS.10.10_1,-37.747552330045636,144.80331011500064,0
459,AUS.10.11_1,-35.91238572829435,143.00493046423395,0
460,AUS.10.12_1,-36.3451924434293,144.71641334506643,0
461,AUS.10.13_1,-38.083138689661375,145.57254524210506,0
462,AUS.10.14_1,-38.10435285765411,145.3089985985955,0
463,AUS.10.15_1,-37.00716087125119,143.71384134520378,0
464,AUS.10.16_1,-38.45195952311258,143.59518114100183,0
465,AUS.10.17_1,-38.204327553472574,143.19864464957683,0
466,AUS.10.18_1,-37.73345881180181,145.01433251254332,0
467,AUS.10.19_1,-37.378023509367594,148.2917999677815,0
468,AUS.10.20_1,-38.134608341214104,145.17379859670768,0
469,AUS.10.21_1,-35.75158159416525,143.80423220970277,0
470,AUS.10.22_1,-37.901205913968084,145.04260279539557,0
471,AUS.10.23_1,-37.87050475687612,141.38571671519335,0
472,AUS.10.24_1,-37.882066560451136,143.84251733941147,0
473,AUS.10.25_1,-36.73444150847494,144.42264482185948,0
474,AUS.10.26_1,-38.00555112675116,145.19001783610432,0
475,AUS.10.27_1,-38.06897410686724,144.4171666612913,0
476,AUS.10.28_1,-36.396990931317404,145.38619429903872,0
477,AUS.10.29_1,-37.316936141024115,144.05756013979317,0
478,AUS.10.30_1,-36.051517702429805,141.7525535223785,0
479,AUS.10.31_1,-37.85472099991155,144.82975562287479,0
480,AUS.10.32_1,-36.82576822506869,142.090428988167,0
481,AUS.10.33_1,-37.58918162757583,144.82453552804435,0
